orderId,orderDateTime,totalAmount,id,name,quantity,amount,merchantId,name
21499,"2022-04-29 12:39:59",63.47,2691,"R6 - Hotate Scallop Ramen",1,22.90,166,"黑武士 Samurai"
21499,"2022-04-29 12:39:59",63.47,2691,"A2 - Pork Belly Don",1,14.90,166,"黑武士 Samurai"
21499,"2022-04-29 12:39:59",63.47,2691,"AP7- Breaded scallop",1,13.90,166,"黑武士 Samurai"
21500,"2022-04-29 12:56:22",6.00,890,"Set 3 - BBQ Sause Chicken 烧烤酱鸡排饭",1,7.00,109,"NO.48  Set Meal Shop (Bayan Baru Food Court)"
21501,"2022-04-29 12:57:05",17.79,2421,"A3 - Salmon Don",1,15.90,166,"黑武士 Samurai"
21502,"2022-04-29 12:59:14",17.79,2693,"A4 - Chicken Teriyaki Don",1,15.90,166,"黑武士 Samurai"
21503,"2022-04-29 13:01:14",73.46,2692,"NR2- Chicken ramen",3,18.90,166,"黑武士 Samurai"
21503,"2022-04-29 13:01:14",73.46,2692,"Ap3- Pan fried gyoza",1,9.90,166,"黑武士 Samurai"
21503,"2022-04-29 13:01:14",73.46,2692,"Add Ramen",1,2.00,166,"黑武士 Samurai"
21504,"2022-04-29 13:17:11",11.00,1553,"Set 2 - Mayonnaise Chicken 美乃滋鸡排饭",1,7.00,109,"NO.48  Set Meal Shop (Bayan Baru Food Court)"
21504,"2022-04-29 13:17:11",11.00,1553,"Set 1 - Black Pepper Sause Chicken 黑胡椒鸡扒饭",1,7.00,109,"NO.48  Set Meal Shop (Bayan Baru Food Court)"
21505,"2022-04-29 13:28:42",6.17,93,Latte,1,7.90,40,"Cube Coffee (Greenlane)"
21506,"2022-04-29 13:33:41",39.46,2695,"NR5 - Spicy Cha Shu Ramen",1,20.90,166,"黑武士 Samurai"
21506,"2022-04-29 13:33:41",39.46,2695,"A4 - Chicken Teriyaki Don",1,15.90,166,"黑武士 Samurai"
21506,"2022-04-29 13:33:41",39.46,2695,"D17-GREEN TEA",1,1.80,166,"黑武士 Samurai"
21507,"2022-04-29 13:48:10",18.80,621,"Cube Coffee",2,9.90,38,"Cube Coffee (One Precinct)"
21508,"2022-04-29 15:52:30",8.90,2658,"Cube Coffee Ice",1,8.90,151,"Cube Coffee BM (KG Baru)"
21511,"2022-04-29 18:16:05",61.46,2700,"A4 - Chicken Teriyaki Don",1,15.90,166,"黑武士 Samurai"
21511,"2022-04-29 18:16:05",61.46,2700,"NR1 - Cha shu ramen",1,14.90,166,"黑武士 Samurai"
21511,"2022-04-29 18:16:05",61.46,2700,"NR2- Chicken ramen",1,18.90,166,"黑武士 Samurai"
21511,"2022-04-29 18:16:05",61.46,2700,"Add Ramen",1,2.00,166,"黑武士 Samurai"
21512,"2022-04-29 19:06:09",40.15,2551,"D1 - Honey lemon tea",1,1.80,166,"黑武士 Samurai"
21512,"2022-04-29 19:06:09",40.15,2551,"A1 - Tamago Mentai",2,9.90,166,"黑武士 Samurai"
21512,"2022-04-29 19:06:09",40.15,2551,"A2 - Pork Belly Don",1,14.90,166,"黑武士 Samurai"
21514,"2022-04-29 19:31:38",63.55,2701,"A3 - Salmon Don",1,15.90,166,"黑武士 Samurai"
21514,"2022-04-29 19:31:38",63.55,2701,"NR2- Chicken ramen",1,18.90,166,"黑武士 Samurai"
21514,"2022-04-29 19:31:38",63.55,2701,"NR5 - Spicy Cha Shu Ramen",1,20.90,166,"黑武士 Samurai"
21514,"2022-04-29 19:31:38",63.55,2701,"D1 - Honey lemon tea",1,1.80,166,"黑武士 Samurai"
21515,"2022-04-29 19:46:36",39.58,2702,"A3 - Salmon Don",2,15.90,166,"黑武士 Samurai"
21516,"2022-04-29 20:14:34",74.25,2703,"NR2- Chicken ramen",1,18.90,166,"黑武士 Samurai"
21516,"2022-04-29 20:14:34",74.25,2703,"AP7- Breaded scallop",1,13.90,166,"黑武士 Samurai"
21516,"2022-04-29 20:14:34",74.25,2703,"NR4 - Cheese Cha Shu Ramen",1,20.90,166,"黑武士 Samurai"
21517,"2022-04-29 21:30:09",34.60,2704,"S02. Original France Fries  原味薯条",1,4.90,188,"JomLepak 喝奶囖"
21517,"2022-04-29 21:30:09",34.60,2704,"BS2. Choholate Smoothie  香浓巧克力冰沙",1,7.90,188,"JomLepak 喝奶囖"
21517,"2022-04-29 21:30:09",34.60,2704,"WF01. GRILLED BLACK PEPPER CHICKEN  烧烤黑胡椒鸡扒",1,12.90,188,"JomLepak 喝奶囖"
21519,"2022-04-29 21:51:08",13.40,2704,"SU05. Chocolate  巧克力牛奶",1,4.50,188,"JomLepak 喝奶囖"
21521,"2022-04-30 05:01:23",1.55,2,"Fried Noodle 炒面",1,1.50,18,"Restaurant Example"
21522,"2022-04-30 05:12:21",1.55,2,"Fried Noodle 炒面",1,1.50,18,"Restaurant Example"
21523,"2022-04-30 05:30:03",1.13,2,"Fried Noodle 炒面",1,1.00,18,"Restaurant Example"
21524,"2022-04-30 05:32:03",1.55,2,"Fried Noodle 炒面",1,1.50,18,"Restaurant Example"
21526,"2022-04-30 10:22:51",14.80,621,Latte,2,7.90,38,"Cube Coffee (One Precinct)"
21528,"2022-04-30 11:33:21",9.20,1958,"Cube Coffee",1,9.90,40,"Cube Coffee (Greenlane)"
21529,"2022-04-30 12:12:25",40.50,2516,"CR12. 炸全鸡腿鸡粒饭 Fried Chicken Rice Ball (Whole Leg)",1,15.90,193,"好好味 Ho Meal"
21529,"2022-04-30 12:12:25",40.50,2516,"CR22. 蒸全鸡腿鸡粒饭 Steamed Chicken Rice Ball (Whole Leg)",1,14.90,193,"好好味 Ho Meal"
21530,"2022-04-30 14:01:55",2.30,1968,"Cube Coffee",1,9.90,40,"Cube Coffee (Greenlane)"
21532,"2022-04-30 17:01:11",5.70,761,"Koay Teow (Big)",1,6.70,98,味鄉炭烧鸭蛋炒粿條
21533,"2022-04-30 18:07:00",6.50,2708,"F03 - Fish & Chips",1,8.50,108,"Western Delight (Bayan Baru Food Court)"
21534,"2022-04-30 18:10:20",26.50,2707,"Fried chicken wing",1,10.50,132,"Nuch Thai Food (Sg Ara Food Court)"
21534,"2022-04-30 18:10:20",26.50,2707,"Pineapple fried rice",1,8.50,132,"Nuch Thai Food (Sg Ara Food Court)"
21534,"2022-04-30 18:10:20",26.50,2707,"Pad ka pao mince pork with rice & egg",1,7.50,132,"Nuch Thai Food (Sg Ara Food Court)"
21535,"2022-04-30 18:11:14",3.50,2708,"C07 - Chicken Maryland",1,11.50,108,"Western Delight (Bayan Baru Food Court)"
21536,"2022-04-30 19:19:38",37.26,2709,"NR2- Chicken ramen",1,18.90,166,"黑武士 Samurai"
21536,"2022-04-30 19:19:38",37.26,2709,"D17-GREEN TEA",1,1.80,166,"黑武士 Samurai"
21536,"2022-04-30 19:19:38",37.26,2709,"A4 - Chicken Teriyaki Don",1,15.90,166,"黑武士 Samurai"
21538,"2022-04-30 19:48:25",96.14,2711,"NR4 - Cheese Cha Shu Ramen",1,20.90,166,"黑武士 Samurai"
21538,"2022-04-30 19:48:25",96.14,2711,"R6 - Hotate Scallop Ramen",1,22.90,166,"黑武士 Samurai"
21538,"2022-04-30 19:48:25",96.14,2711,"AP7- Breaded scallop",1,13.90,166,"黑武士 Samurai"
21538,"2022-04-30 19:48:25",96.14,2711,"A3 - Salmon Don",1,15.90,166,"黑武士 Samurai"
21539,"2022-04-30 19:49:53",52.03,2710,"NR3 - Kimchi Ramen",1,16.90,166,"黑武士 Samurai"
21539,"2022-04-30 19:49:53",52.03,2710,"Ap4 - Tori karaage",1,9.90,166,"黑武士 Samurai"
21539,"2022-04-30 19:49:53",52.03,2710,"D17-GREEN TEA",2,1.80,166,"黑武士 Samurai"
21541,"2022-04-30 20:08:25",10.00,844,"Mee Udang",1,10.00,118,"Mee Udang J & M (Sg Ara Foodcourt)"
21543,"2022-04-30 20:16:31",24.09,2713,"NR2- Chicken ramen",1,18.90,166,"黑武士 Samurai"
21542,"2022-04-30 20:15:31",47.06,2712,"NR2- Chicken ramen",2,18.90,166,"黑武士 Samurai"
21542,"2022-04-30 20:15:31",47.06,2712,"D2 - Honey green tea",1,3.00,166,"黑武士 Samurai"
21542,"2022-04-30 20:15:31",47.06,2712,"D17-GREEN TEA",1,1.80,166,"黑武士 Samurai"
21542,"2022-04-30 20:15:31",47.06,2712,"Add Ramen",1,2.00,166,"黑武士 Samurai"
21544,"2022-04-30 20:19:04",9.00,2147,"自制黑芝麻糊 Black Sesame paste",2,6.00,146,"Crystal Homemade Dessert"
21545,"2022-04-30 20:21:25",20.40,1857,"莲子百合西米露(热) Lotus seeds Lily bulbs coconut milk Hot Sago",1,6.50,146,"Crystal Homemade Dessert"
21545,"2022-04-30 20:21:25",20.40,1857,"(warm) 桃胶桂圆红枣糖水Peach Resin Longan",2,5.00,146,"Crystal Homemade Dessert"
21546,"2022-04-30 20:42:13",82.61,2714,"Ap3- Pan fried gyoza",2,9.90,166,"黑武士 Samurai"
21546,"2022-04-30 20:42:13",82.61,2714,"Ap2 - Fried Gyoza with Cheese",1,9.90,166,"黑武士 Samurai"
21546,"2022-04-30 20:42:13",82.61,2714,"D17-GREEN TEA",2,1.80,166,"黑武士 Samurai"
21546,"2022-04-30 20:42:13",82.61,2714,"NR5 - Spicy Cha Shu Ramen",2,20.90,166,"黑武士 Samurai"
21549,"2022-05-01 12:30:03",60.37,2717,"A3 - Salmon Don",1,15.90,166,"黑武士 Samurai"
21549,"2022-05-01 12:30:03",60.37,2717,"A4 - Chicken Teriyaki Don",1,15.90,166,"黑武士 Samurai"
21549,"2022-05-01 12:30:03",60.37,2717,"NR2- Chicken ramen",1,18.90,166,"黑武士 Samurai"
21550,"2022-05-01 12:31:48",30.58,2718,D10-Coke(can),1,8.90,166,"黑武士 Samurai"
21550,"2022-05-01 12:31:48",30.58,2718,"NR2- Chicken ramen",1,18.90,166,"黑武士 Samurai"
21551,"2022-05-01 12:34:48",56.76,2719,"NR3 - Kimchi Ramen",1,16.90,166,"黑武士 Samurai"
21551,"2022-05-01 12:34:48",56.76,2719,"A3 - Salmon Don",1,15.90,166,"黑武士 Samurai"
21551,"2022-05-01 12:34:48",56.76,2719,"Ap5- Edamame",1,11.90,166,"黑武士 Samurai"
21553,"2022-05-01 13:32:43",7.90,2262,"Latte Hot",1,7.90,151,"Cube Coffee BM (KG Baru)"
21554,"2022-05-01 17:30:00",18.50,398,"CHICKEN SKIN 鸡皮",2,5.00,88,"BM OTO Fried Chicken"
21554,"2022-05-01 17:30:00",18.50,398,"SET C",1,8.50,88,"BM OTO Fried Chicken"
21555,"2022-05-01 19:02:09",67.85,2721,"NR2- Chicken ramen",1,18.90,166,"黑武士 Samurai"
21555,"2022-05-01 19:02:09",67.85,2721,"A4 - Chicken Teriyaki Don",1,15.90,166,"黑武士 Samurai"
21555,"2022-05-01 19:02:09",67.85,2721,"Ap4 - Tori karaage",1,9.90,166,"黑武士 Samurai"
21555,"2022-05-01 19:02:09",67.85,2721,"D3 -  Pure Plum",1,3.00,166,"黑武士 Samurai"
21555,"2022-05-01 19:02:09",67.85,2721,D10-Coke(can),1,8.90,166,"黑武士 Samurai"
21556,"2022-05-01 19:16:14",16.37,2723,"NR1 - Cha shu ramen",1,14.90,166,"黑武士 Samurai"
21556,"2022-05-01 19:16:14",16.37,2723,"D17-GREEN TEA",1,1.80,166,"黑武士 Samurai"
21557,"2022-05-01 19:17:19",23.08,2722,"A3 - Salmon Don",1,15.90,166,"黑武士 Samurai"
21558,"2022-05-01 19:35:34",67.41,2726,"NR2- Chicken ramen",1,18.90,166,"黑武士 Samurai"
21558,"2022-05-01 19:35:34",67.41,2726,"D1 - Honey lemon tea",3,1.80,166,"黑武士 Samurai"
21558,"2022-05-01 19:35:34",67.41,2726,"A3 - Salmon Don",1,15.90,166,"黑武士 Samurai"
21558,"2022-05-01 19:35:34",67.41,2726,"R6 - Hotate Scallop Ramen",1,22.90,166,"黑武士 Samurai"
21560,"2022-05-01 19:38:36",77.66,2725,"NR1 - Cha shu ramen",1,14.90,166,"黑武士 Samurai"
21560,"2022-05-01 19:38:36",77.66,2725,"NR4 - Cheese Cha Shu Ramen",1,20.90,166,"黑武士 Samurai"
21560,"2022-05-01 19:38:36",77.66,2725,"A3 - Salmon Don",1,15.90,166,"黑武士 Samurai"
21560,"2022-05-01 19:38:36",77.66,2725,"A1 -  Tori Karaage Don",1,12.90,166,"黑武士 Samurai"
21561,"2022-05-01 19:40:02",70.07,2727,"NR1 - Cha shu ramen",1,14.90,166,"黑武士 Samurai"
21561,"2022-05-01 19:40:02",70.07,2727,"NR3 - Kimchi Ramen",1,16.90,166,"黑武士 Samurai"
21561,"2022-05-01 19:40:02",70.07,2727,"R6 - Hotate Scallop Ramen",1,22.90,166,"黑武士 Samurai"
21562,"2022-05-01 19:42:19",36.96,2728,"AP7- Breaded scallop",1,13.90,166,"黑武士 Samurai"
21562,"2022-05-01 19:42:19",36.96,2728,"D17-GREEN TEA",1,1.80,166,"黑武士 Samurai"
21562,"2022-05-01 19:42:19",36.96,2728,"A2 - Pork Belly Don",1,14.90,166,"黑武士 Samurai"
21563,"2022-05-01 19:56:44",31.68,2729,"A4 - Chicken Teriyaki Don",1,15.90,166,"黑武士 Samurai"
21563,"2022-05-01 19:56:44",31.68,2729,"Ap4 - Tori karaage",1,9.90,166,"黑武士 Samurai"
21564,"2022-05-01 19:59:15",52.47,2730,"A1 -  Tori Karaage Don",1,12.90,166,"黑武士 Samurai"
21564,"2022-05-01 19:59:15",52.47,2730,"AP7- Breaded scallop",1,13.90,166,"黑武士 Samurai"
21564,"2022-05-01 19:59:15",52.47,2730,"A2 - Pork Belly Don",1,14.90,166,"黑武士 Samurai"
21565,"2022-05-01 20:00:51",22.97,2731,"NR2- Chicken ramen",1,18.90,166,"黑武士 Samurai"
21565,"2022-05-01 20:00:51",22.97,2731,"Add Ramen",1,2.00,166,"黑武士 Samurai"
21565,"2022-05-01 20:00:51",22.97,2731,"D1 - Honey lemon tea",1,1.80,166,"黑武士 Samurai"
21566,"2022-05-02 12:33:20",7.90,2733,"Cube Coffee Signature",1,8.90,136,"Cube Coffee (Sentral Jaya)"
21567,"2022-05-02 13:01:23",7.90,621,Latte,1,7.90,38,"Cube Coffee (One Precinct)"
21568,"2022-05-03 11:18:59",7.90,2262,"Latte Hot",1,7.90,151,"Cube Coffee BM (KG Baru)"
21570,"2022-05-03 11:48:11",35.80,2459,"NR2- Chicken ramen",2,18.90,166,"黑武士 Samurai"
21572,"2022-05-03 13:35:43",35.70,2739,"MG11. 炸鸡二度炒辣面 Fried Chicken Mee Goreng Pedas (Thigh)",1,12.90,193,"好好味 Ho Meal"
21572,"2022-05-03 13:35:43",35.70,2739,"CR12. 炸全鸡腿鸡粒饭 Fried Chicken Rice Ball (Whole Leg)",1,15.90,193,"好好味 Ho Meal"
21573,"2022-05-03 15:30:00",26.60,2740,"Koay Teow (Small)",4,6.20,98,味鄉炭烧鸭蛋炒粿條
21574,"2022-05-03 14:47:52",19.36,834,"Cube Coffee",1,9.90,40,"Cube Coffee (Greenlane)"
21574,"2022-05-03 14:47:52",19.36,834,Mocha,1,7.90,40,"Cube Coffee (Greenlane)"
21575,"2022-05-03 15:02:31",8.20,663,"Cube Coffee",1,9.90,39,"Cube Coffee (Tanjung Tokong)"
21576,"2022-05-03 18:12:51",38.28,2741,"A3 - Salmon Don",1,15.90,166,"黑武士 Samurai"
21576,"2022-05-03 18:12:51",38.28,2741,"A4 - Chicken Teriyaki Don",1,15.90,166,"黑武士 Samurai"
21577,"2022-05-03 19:08:50",25.62,2742,"Mocha Ice Blended",2,11.90,41,"Cube Coffee (New World Park)"
21579,"2022-05-03 19:31:09",49.15,2743,"Ap3- Pan fried gyoza",1,9.90,166,"黑武士 Samurai"
21579,"2022-05-03 19:31:09",49.15,2743,"A3 - Salmon Don",1,15.90,166,"黑武士 Samurai"
21579,"2022-05-03 19:31:09",49.15,2743,"A1 -  Tori Karaage Don",1,12.90,166,"黑武士 Samurai"
21579,"2022-05-03 19:31:09",49.15,2743,"D1 - Honey lemon tea",1,1.80,166,"黑武士 Samurai"
21580,"2022-05-03 20:12:32",6.00,1707,"B03. 芒果桂花冰粉 Mango Osmanthus",1,8.00,223,"C8 Laiyiwan Ice Jelly"
21581,"2022-05-04 09:18:42",7.90,2071,"Cube Coffee",1,9.90,38,"Cube Coffee (One Precinct)"
21582,"2022-05-04 12:00:45",29.68,2203,"A3 - Salmon Don",1,15.90,166,"黑武士 Samurai"
21582,"2022-05-04 12:00:45",29.68,2203,"Ap2 - Fried Gyoza with Cheese",1,9.90,166,"黑武士 Samurai"
21584,"2022-05-04 14:05:00",22.80,2749,"CR22. 蒸全鸡腿鸡粒饭 Steamed Chicken Rice Ball (Whole Leg)",1,14.90,193,"好好味 Ho Meal"
21585,"2022-05-04 14:16:15",7.90,2262,"Latte Hot",1,7.90,151,"Cube Coffee BM (KG Baru)"
21586,"2022-05-04 18:52:59",24.29,2284,"NR4 - Cheese Cha Shu Ramen",1,20.90,166,"黑武士 Samurai"
21589,"2022-05-04 19:22:54",59.16,2751,"NR2- Chicken ramen",1,18.90,166,"黑武士 Samurai"
21589,"2022-05-04 19:22:54",59.16,2751,"A3 - Salmon Don",1,15.90,166,"黑武士 Samurai"
21589,"2022-05-04 19:22:54",59.16,2751,"AP7- Breaded scallop",1,13.90,166,"黑武士 Samurai"
21591,"2022-05-05 10:42:11",23.16,80,"Cube Coffee",2,9.90,40,"Cube Coffee (Greenlane)"
21591,"2022-05-05 10:42:11",23.16,80,Cappuccino,1,7.90,40,"Cube Coffee (Greenlane)"
21593,"2022-05-05 10:49:39",12.80,1943,Americano,2,6.90,38,"Cube Coffee (One Precinct)"
21594,"2022-05-05 11:15:49",15.13,621,Latte,2,7.90,38,"Cube Coffee (One Precinct)"
21596,"2022-05-05 12:21:42",8.71,69,Latte,1,7.90,40,"Cube Coffee (Greenlane)"
21597,"2022-05-05 12:26:39",11.90,963,"Set 2 - Mayonnaise Chicken 美乃滋鸡排饭",2,7.00,109,"NO.48  Set Meal Shop (Bayan Baru Food Court)"
21602,"2022-05-05 12:41:51",17.95,2754,"K2 - Chicken Katsu Curry Don",1,15.90,166,"黑武士 Samurai"
21604,"2022-05-05 12:57:11",7.83,1506,Cappuccino,1,7.90,40,"Cube Coffee (Greenlane)"
21605,"2022-05-05 13:03:09",7.30,1982,"Cube Coffee",1,9.90,40,"Cube Coffee (Greenlane)"
21606,"2022-05-05 13:08:42",7.83,47,Latte,1,7.90,40,"Cube Coffee (Greenlane)"
21607,"2022-05-05 13:28:26",15.13,1353,Latte,2,7.90,38,"Cube Coffee (One Precinct)"
21609,"2022-05-05 13:58:17",5.78,2245,"(27) Spicy Dip Mayo Panggang Chicken Rice",1,6.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
21610,"2022-05-05 14:22:16",2.60,2499,"Roti Bom Susu",1,2.20,25,"Mamak Food (TARUC Yum Yum Cafeteria)"
21610,"2022-05-05 14:22:16",2.60,2499,"Roti Kosong",2,1.20,25,"Mamak Food (TARUC Yum Yum Cafeteria)"
21616,"2022-05-05 15:29:39",6.07,73,Americano,1,6.90,40,"Cube Coffee (Greenlane)"
21617,"2022-05-05 16:17:01",16.54,61,Mocha,1,7.90,40,"Cube Coffee (Greenlane)"
21617,"2022-05-05 16:17:01",16.54,61,Cocoa,1,7.90,40,"Cube Coffee (Greenlane)"
21619,"2022-05-06 10:45:00",19.80,2463,"CR12. 炸全鸡腿鸡粒饭 Fried Chicken Rice Ball (Whole Leg)",1,15.90,193,"好好味 Ho Meal"
21620,"2022-05-05 18:00:02",8.71,234,Latte,1,7.90,39,"Cube Coffee (Tanjung Tokong)"
21621,"2022-05-05 18:24:00",11.40,2751,"R02 冰火菠萝油 Butter Pineapple Bun",1,7.50,162,"Gold Tea"
21621,"2022-05-05 18:24:00",11.40,2751,滑蛋鸡扒菠萝包,1,11.90,162,"Gold Tea"
21624,"2022-05-05 19:12:34",93.94,2756,"NR1 - Cha shu ramen",1,14.90,166,"黑武士 Samurai"
21624,"2022-05-05 19:12:34",93.94,2756,"NR2- Chicken ramen",1,18.90,166,"黑武士 Samurai"
21624,"2022-05-05 19:12:34",93.94,2756,"NR2- Chicken ramen",1,18.90,166,"黑武士 Samurai"
21624,"2022-05-05 19:12:34",93.94,2756,"A4 - Chicken Teriyaki Don",1,15.90,166,"黑武士 Samurai"
21623,"2022-05-05 19:12:28",6.50,2755,"F01 - Grill Teriyaki Fish",1,8.50,108,"Western Delight (Bayan Baru Food Court)"
21625,"2022-05-05 19:18:59",82.06,2757,"NR2- Chicken ramen",2,18.90,166,"黑武士 Samurai"
21625,"2022-05-05 19:18:59",82.06,2757,"K2 - Chicken Katsu Curry Don",1,15.90,166,"黑武士 Samurai"
21625,"2022-05-05 19:18:59",82.06,2757,"Ap5- Edamame",1,11.90,166,"黑武士 Samurai"
21626,"2022-05-06 09:19:51",7.30,2071,"Cube Coffee",1,9.90,40,"Cube Coffee (Greenlane)"
21627,"2022-05-06 13:15:00",4.50,2761,"Salted Egg Chicken 咸蛋鸡饭",1,6.50,182,"Bento (TARUC Yum Yum Cafeteria)"
21628,"2022-05-06 10:56:30",8.71,1958,"Cube Coffee",1,9.90,40,"Cube Coffee (Greenlane)"
21629,"2022-05-06 11:43:22",2.40,2499,"Nasi Lemak",1,2.20,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
21629,"2022-05-06 11:43:22",2.40,2499,"Roti bakar",1,2.20,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
21630,"2022-05-06 13:00:00",9.00,2287,"Yami Fried Chicken Wrap",2,5.50,28,"Yami Shawarma (TARUC Red Bricks Cafeteria)"
21631,"2022-05-06 11:52:15",21.50,2080,"(38) Nasi Goreng Meletup",1,6.00,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
21632,"2022-05-06 12:04:52",8.80,76,Latte,1,7.90,40,"Cube Coffee (Greenlane)"
21633,"2022-05-06 12:13:01",2.70,2499,"Yami Shawarma Wrap",1,5.70,28,"Yami Shawarma (TARUC Red Bricks Cafeteria)"
21634,"2022-05-06 12:27:30",8.71,161,"Cube Coffee",1,9.90,39,"Cube Coffee (Tanjung Tokong)"
21635,"2022-05-06 12:41:39",23.76,2763,"D1 - Honey lemon tea",1,1.80,166,"黑武士 Samurai"
21635,"2022-05-06 12:41:39",23.76,2763,"A1 - Tamago Mentai",1,9.90,166,"黑武士 Samurai"
21635,"2022-05-06 12:41:39",23.76,2763,"Ap3- Pan fried gyoza",1,9.90,166,"黑武士 Samurai"
21636,"2022-05-06 12:41:56",40.68,2764,"NR2- Chicken ramen",1,18.90,166,"黑武士 Samurai"
21636,"2022-05-06 12:41:56",40.68,2764,"NR3 - Kimchi Ramen",1,16.90,166,"黑武士 Samurai"
21637,"2022-05-06 12:43:18",50.93,2765,"Ap4 - Tori karaage",1,9.90,166,"黑武士 Samurai"
21637,"2022-05-06 12:43:18",50.93,2765,"NR2- Chicken ramen",1,18.90,166,"黑武士 Samurai"
21637,"2022-05-06 12:43:18",50.93,2765,"AP7- Breaded scallop",1,13.90,166,"黑武士 Samurai"
21637,"2022-05-06 12:43:18",50.93,2765,"D1 - Honey lemon tea",2,1.80,166,"黑武士 Samurai"
21638,"2022-05-06 12:54:20",7.83,1506,Cappuccino,1,7.90,40,"Cube Coffee (Greenlane)"
21639,"2022-05-06 13:09:02",14.78,93,Latte,1,7.90,40,"Cube Coffee (Greenlane)"
21639,"2022-05-06 13:09:02",14.78,93,Latte,1,7.90,40,"Cube Coffee (Greenlane)"
21640,"2022-05-06 13:16:30",8.90,2766,"Americano Ice",1,8.90,151,"Cube Coffee BM (KG Baru)"
21641,"2022-05-06 13:56:15",17.42,54,"Cube Coffee",2,9.90,40,"Cube Coffee (Greenlane)"
21642,"2022-05-06 14:43:43",8.71,326,"Cube Coffee",1,9.90,40,"Cube Coffee (Greenlane)"
21643,"2022-05-06 15:03:06",27.60,1134,"Cube Coffee",2,9.90,38,"Cube Coffee (One Precinct)"
21643,"2022-05-06 15:03:06",27.60,1134,Cappucino,1,7.90,38,"Cube Coffee (One Precinct)"
21643,"2022-05-06 15:03:06",27.60,1134,Mocha,1,7.90,38,"Cube Coffee (One Precinct)"
21644,"2022-05-06 16:10:02",40.60,2125,"Cube Coffee",3,10.90,156,"Cube Coffee (Kepong)"
21646,"2022-05-06 16:16:18",1.03,13,"鸡胗 Chicken Gizzard (3 pcs)",1,1.00,152,"SENTOSA FRIED CHICKEN"
21647,"2022-05-06 16:18:29",15.33,13,"鸡胸 Chicken Breast",4,3.50,152,"SENTOSA FRIED CHICKEN"
21647,"2022-05-06 16:18:29",15.33,13,"鸡尾肉 Chicken Thigh",2,3.50,152,"SENTOSA FRIED CHICKEN"
21648,"2022-05-06 17:07:13",16.80,2147,"Gandum Coconut Milk 椰香干冬/麦粥",2,4.50,146,"Crystal Homemade Dessert"
21648,"2022-05-06 17:07:13",16.80,2147,"left one 黑糯米桂圆Black Glutinous with dried longan",2,4.50,146,"Crystal Homemade Dessert"
21648,"2022-05-06 17:07:13",16.80,2147,"自制花生糊 Peanut Paste",1,6.00,146,"Crystal Homemade Dessert"
21649,"2022-05-06 17:19:53",8.80,1793,"Cube Coffee",1,9.90,40,"Cube Coffee (Greenlane)"
21650,"2022-05-06 18:14:37",23.00,1637,"Koay Teow (Small)",5,6.20,98,味鄉炭烧鸭蛋炒粿條
21651,"2022-05-06 18:34:00",59.07,2770,"NR3 - Kimchi Ramen",1,16.90,166,"黑武士 Samurai"
21651,"2022-05-06 18:34:00",59.07,2770,"NR4 - Cheese Cha Shu Ramen",1,20.90,166,"黑武士 Samurai"
21651,"2022-05-06 18:34:00",59.07,2770,"Ap4 - Tori karaage",1,9.90,166,"黑武士 Samurai"
21653,"2022-05-07 08:45:00",6.37,2751,"T05 法兰西多士 HK Style French Toast witb Peanut Butter",1,7.50,162,"Gold Tea"
21655,"2022-05-06 18:51:27",48.95,2771,"Ap2 - Fried Gyoza with Cheese",1,9.90,166,"黑武士 Samurai"
21655,"2022-05-06 18:51:27",48.95,2771,"D17-GREEN TEA",1,1.80,166,"黑武士 Samurai"
21655,"2022-05-06 18:51:27",48.95,2771,"NR3 - Kimchi Ramen",1,16.90,166,"黑武士 Samurai"
21655,"2022-05-06 18:51:27",48.95,2771,"A1 -  Tori Karaage Don",1,12.90,166,"黑武士 Samurai"
21656,"2022-05-06 19:05:15",12.90,2771,"A1 -  Tori Karaage Don",1,12.90,166,"黑武士 Samurai"
21658,"2022-05-06 19:25:45",36.96,2772,"K2 - Chicken Katsu Curry Don",1,15.90,166,"黑武士 Samurai"
21658,"2022-05-06 19:25:45",36.96,2772,"A4 - Chicken Teriyaki Don",1,15.90,166,"黑武士 Samurai"
21658,"2022-05-06 19:25:45",36.96,2772,"D17-GREEN TEA",1,1.80,166,"黑武士 Samurai"
21659,"2022-05-06 20:01:39",77.42,2773,"A4 - Chicken Teriyaki Don",1,15.90,166,"黑武士 Samurai"
21659,"2022-05-06 20:01:39",77.42,2773,"NR4 - Cheese Cha Shu Ramen",1,20.90,166,"黑武士 Samurai"
21659,"2022-05-06 20:01:39",77.42,2773,"D17-GREEN TEA",2,1.80,166,"黑武士 Samurai"
21659,"2022-05-06 20:01:39",77.42,2773,"NR2- Chicken ramen",1,18.90,166,"黑武士 Samurai"
21659,"2022-05-06 20:01:39",77.42,2773,"Ap2 - Fried Gyoza with Cheese",1,9.90,166,"黑武士 Samurai"
21661,"2022-05-07 09:31:26",8.50,2071,"Cube Coffee",1,9.90,38,"Cube Coffee (One Precinct)"
21662,"2022-05-07 10:55:21",7.20,1958,"Cube Coffee",1,9.90,40,"Cube Coffee (Greenlane)"
